,nb_purchase,total_buy,cluster
45407,1.0,114.54,0
45408,1.0,114.53,0
45409,0.0,114.53,2
45410,1.0,114.53,0
45411,1.0,114.53,0
45412,1.0,114.53,0
45413,1.0,114.53,0
45414,1.0,114.53,0
45415,1.0,114.53,0
45416,1.0,114.53,0
45417,1.0,114.53,0
45418,1.0,114.52,0
45419,1.0,114.52,0
45420,0.0,114.52,2
45421,1.0,114.52,0
45422,1.0,114.52,0
45423,1.0,114.52,0
45424,1.0,114.51,0
45425,1.0,114.49,0
45426,1.0,114.49,0
45427,1.0,114.49,0
45428,1.0,114.49,0
45429,1.0,114.49,0
45430,0.0,114.49,2
45431,1.0,114.49,0
45432,1.0,114.49,0
45433,1.0,114.48,0
45434,0.0,114.47,2
45435,1.0,114.47,0
45436,1.0,114.47,0
45437,1.0,114.47,0
45438,0.0,114.46,2
45439,0.0,114.46,2
45440,0.0,114.45,2
45441,0.0,114.45,2
45442,0.0,114.45,2
45443,0.0,114.45,2
45444,0.0,114.45,2
45445,0.0,114.45,2
45446,0.0,114.45,2
45447,0.0,114.45,2
45448,1.0,114.45,0
45449,0.0,114.45,2
45450,1.0,114.45,0
45451,0.0,114.45,2
45452,0.0,114.45,2
45453,0.0,114.45,2
45454,1.0,114.45,0
45455,1.0,114.45,0
45456,0.0,114.45,2
45457,1.0,114.45,0
45458,0.0,114.45,2
45459,0.0,114.45,2
45460,0.0,114.45,2
45461,1.0,114.45,0
45462,0.0,114.45,2
45463,0.0,114.45,2
45464,1.0,114.45,0
45465,0.0,114.45,2
45466,0.0,114.44999999999999,2
45467,0.0,114.44,2
45468,0.0,114.44,2
45469,0.0,114.44,2
45470,1.0,114.44,0
45471,0.0,114.44,2
45472,0.0,114.44,2
45473,0.0,114.44,2
45474,0.0,114.44,2
45475,0.0,114.44,2
45476,0.0,114.44,2
45477,0.0,114.44,2
45478,0.0,114.44,2
45479,0.0,114.44,2
45480,0.0,114.44,2
45481,0.0,114.44,2
45482,0.0,114.44,2
45483,0.0,114.44,2
45484,1.0,114.44,0
45485,0.0,114.44,2
45486,1.0,114.44,0
45487,0.0,114.44,2
45488,0.0,114.44,2
45489,1.0,114.44,0
45490,1.0,114.44,0
45491,0.0,114.44,2
45492,0.0,114.44,2
45493,0.0,114.44,2
45494,0.0,114.44,2
45495,0.0,114.44,2
45496,0.0,114.44,2
45497,1.0,114.44,0
45498,1.0,114.43,0
45499,1.0,114.43,0
45500,1.0,114.43,0
45501,1.0,114.42,0
45502,1.0,114.42,0
45503,1.0,114.42,0
45504,1.0,114.42,0
45505,1.0,114.42,0
45506,1.0,114.42,0
45507,1.0,114.42,0
45508,1.0,114.42,0
45509,1.0,114.42,0
45510,1.0,114.42,0
45511,1.0,114.42,0
45512,1.0,114.42,0
45513,0.0,114.4,2
45514,0.0,114.4,2
45515,1.0,114.37,0
45516,1.0,114.37,0
45517,1.0,114.37,0
45518,0.0,114.37,2
45519,1.0,114.36,0
45520,0.0,114.36,2
45521,0.0,114.36,2
45522,1.0,114.36,0
45523,0.0,114.36,2
45524,0.0,114.35,2
45525,0.0,114.35,2
45526,0.0,114.35,2
45527,1.0,114.35,0
45528,1.0,114.35,0
45529,1.0,114.35,0
45530,0.0,114.35,2
45531,1.0,114.35,0
45532,0.0,114.35,2
45533,0.0,114.34,2
45534,0.0,114.34,2
45535,0.0,114.34,2
45536,0.0,114.34,2
45537,1.0,114.34,0
45538,0.0,114.34,2
45539,0.0,114.34,2
45540,0.0,114.33,2
45541,1.0,114.33,0
45542,0.0,114.33,2
45543,1.0,114.33,0
45544,1.0,114.33,0
45545,1.0,114.33,0
45546,1.0,114.33,0
45547,1.0,114.33,0
45548,1.0,114.33,0
45549,1.0,114.33,0
45550,1.0,114.33,0
45551,1.0,114.33,0
45552,1.0,114.33,0
45553,0.0,114.33,2
45554,0.0,114.33,2
45555,1.0,114.33,0
45556,1.0,114.33,0
45557,0.0,114.33,2
45558,0.0,114.33,2
45559,1.0,114.33,0
45560,0.0,114.33,2
45561,1.0,114.32,0
45562,0.0,114.32,2
45563,1.0,114.32,0
45564,1.0,114.31,0
45565,1.0,114.31,0
45566,0.0,114.29,2
45567,0.0,114.29,2
45568,1.0,114.29,0
45569,0.0,114.28,2
45570,0.0,114.28,2
45571,0.0,114.28,2
45572,1.0,114.27,0
45573,1.0,114.27,0
45574,1.0,114.27,0
45575,1.0,114.27,0
45576,1.0,114.27,0
45577,1.0,114.27,0
45578,1.0,114.27,0
45579,1.0,114.27,0
45580,0.0,114.26,2
45581,1.0,114.26,0
45582,0.0,114.26,2
45583,0.0,114.26,2
45584,0.0,114.26,2
45585,1.0,114.25,0
45586,1.0,114.25,0
45587,1.0,114.25,0
45588,0.0,114.25,2
45589,1.0,114.25,0
45590,1.0,114.24,0
45591,1.0,114.24,0
45592,1.0,114.23,0
45593,1.0,114.23,0
45594,1.0,114.23,0
45595,1.0,114.22,0
45596,1.0,114.22,0
45597,0.0,114.22,2
45598,0.0,114.21000000000001,2
45599,0.0,114.21,2
45600,0.0,114.21,2
45601,0.0,114.2,2
45602,0.0,114.2,2
45603,1.0,114.19,0
45604,1.0,114.19,0
45605,1.0,114.18,0
45606,1.0,114.18,0
45607,1.0,114.18,0
45608,0.0,114.18,2
45609,1.0,114.18,0
45610,0.0,114.18,2
45611,1.0,114.17,0
45612,0.0,114.17,2
45613,0.0,114.15,2
45614,1.0,114.15,0
45615,1.0,114.15,0
45616,1.0,114.15,0
45617,1.0,114.15,0
45618,1.0,114.14,0
45619,1.0,114.14,0
45620,1.0,114.14,0
45621,0.0,114.14,2
45622,0.0,114.14,2
45623,0.0,114.14,2
45624,0.0,114.14,2
45625,0.0,114.13,2
45626,0.0,114.13,2
45627,0.0,114.13,2
45628,0.0,114.13,2
45629,0.0,114.13,2
45630,0.0,114.12,2
45631,0.0,114.11,2
45632,1.0,114.11,0
45633,0.0,114.1,2
45634,1.0,114.09,0
45635,1.0,114.09,0
45636,1.0,114.09,0
45637,1.0,114.09,0
45638,0.0,114.07,2
45639,0.0,114.07,2
45640,1.0,114.06,0
45641,1.0,114.06,0
45642,1.0,114.06,0
45643,1.0,114.06,0
45644,1.0,114.04,0
45645,1.0,114.04,0
45646,1.0,114.04,0
45647,1.0,114.04,0
45648,0.0,114.03,2
45649,0.0,114.03,2
45650,1.0,114.02,0
45651,1.0,114.0,0
45652,0.0,114.0,2
45653,1.0,114.0,0
45654,1.0,114.0,0
45655,1.0,114.0,0
45656,0.0,114.0,2
45657,1.0,113.99,0
45658,0.0,113.98,2
45659,0.0,113.97,2
45660,1.0,113.97,0
45661,1.0,113.97,0
45662,0.0,113.97,2
45663,0.0,113.96000000000001,2
45664,1.0,113.96,0
45665,1.0,113.96,0
45666,2.0,113.95,0
45667,1.0,113.94,0
45668,1.0,113.93,0
45669,1.0,113.93,0
45670,1.0,113.93,0
45671,0.0,113.93,2
45672,1.0,113.92,0
45673,0.0,113.92,2
45674,0.0,113.91,2
45675,0.0,113.91,2
45676,1.0,113.91,0
45677,0.0,113.91,2
45678,0.0,113.90999999999998,2
45679,1.0,113.9,0
45680,0.0,113.9,2
45681,1.0,113.9,0
45682,1.0,113.9,0
45683,1.0,113.89,0
45684,1.0,113.89,0
45685,0.0,113.89,2
45686,1.0,113.89,0
45687,1.0,113.89,0
45688,1.0,113.89,0
45689,1.0,113.89,0
45690,1.0,113.89,0
45691,1.0,113.89,0
45692,1.0,113.89,0
45693,1.0,113.88,0
45694,2.0,113.88,0
45695,0.0,113.88,2
45696,1.0,113.87,0
45697,1.0,113.87,0
45698,0.0,113.87,2
45699,1.0,113.87,0
45700,0.0,113.87,2
45701,0.0,113.86,2
45702,0.0,113.86,2
45703,0.0,113.86,2
45704,2.0,113.86,0
45705,1.0,113.86,0
45706,0.0,113.86,2
45707,0.0,113.86,2
45708,1.0,113.86,0
45709,1.0,113.86,0
45710,0.0,113.86,2
45711,0.0,113.86,2
45712,0.0,113.86,2
45713,1.0,113.85,0
45714,1.0,113.85,0
45715,1.0,113.84,0
45716,2.0,113.83,0
45717,1.0,113.82,0
45718,0.0,113.82,2
45719,0.0,113.82,2
45720,0.0,113.82,2
45721,0.0,113.82,2
45722,1.0,113.82,0
45723,0.0,113.81,2
45724,1.0,113.8,0
45725,1.0,113.8,0
45726,1.0,113.8,0
45727,0.0,113.8,2
45728,0.0,113.8,2
45729,1.0,113.8,0
45730,1.0,113.79,0
45731,0.0,113.78999999999999,2
45732,2.0,113.78999999999999,0
45733,1.0,113.78,0
45734,1.0,113.78,0
45735,1.0,113.77,0
45736,1.0,113.77,0
45737,1.0,113.77,0
45738,1.0,113.77,0
45739,1.0,113.77,0
45740,1.0,113.77,0
45741,1.0,113.77,0
45742,1.0,113.77,0
45743,1.0,113.77,0
45744,1.0,113.77,0
45745,1.0,113.77,0
45746,1.0,113.77,0
45747,1.0,113.77,0
45748,1.0,113.77,0
45749,0.0,113.76,2
45750,1.0,113.76,0
45751,0.0,113.76,2
45752,1.0,113.76,0
45753,0.0,113.76,2
45754,1.0,113.76,0
45755,0.0,113.76,2
45756,0.0,113.76,2
45757,1.0,113.75,0
45758,0.0,113.74000000000001,2
45759,0.0,113.74000000000001,2
45760,1.0,113.72,0
45761,2.0,113.72,0
45762,0.0,113.72,2
45763,0.0,113.72,2
45764,0.0,113.72,2
45765,0.0,113.71,2
45766,0.0,113.71,2
45767,1.0,113.71,0
45768,0.0,113.71,2
45769,0.0,113.71,2
45770,0.0,113.71,2
45771,1.0,113.71,0
45772,1.0,113.71,0
45773,0.0,113.71,2
45774,0.0,113.71,2
45775,1.0,113.71,0
45776,0.0,113.71,2
45777,0.0,113.71,2
45778,0.0,113.71,2
45779,0.0,113.71,2
45780,0.0,113.71,2
45781,0.0,113.7,2
45782,0.0,113.7,2
45783,1.0,113.7,0
45784,1.0,113.7,0
45785,1.0,113.69,0
45786,2.0,113.69,0
45787,1.0,113.68,0
45788,1.0,113.67,0
45789,1.0,113.67,0
45790,1.0,113.67,0
45791,1.0,113.67,0
45792,1.0,113.66,0
45793,1.0,113.66,0
45794,1.0,113.65,0
45795,1.0,113.65,0
45796,1.0,113.65,0
45797,1.0,113.63,0
45798,1.0,113.63,0
45799,1.0,113.63,0
45800,0.0,113.62,2
45801,1.0,113.62,0
45802,0.0,113.62,2
45803,0.0,113.62,2
45804,0.0,113.62,2
45805,0.0,113.62,2
45806,1.0,113.62,0
45807,0.0,113.62,2
45808,0.0,113.62,2
45809,0.0,113.62,2
45810,1.0,113.62,0
45811,0.0,113.62,2
45812,0.0,113.62,2
45813,1.0,113.62,0
45814,1.0,113.62,0
45815,0.0,113.62,2
45816,0.0,113.62,2
45817,0.0,113.62,2
45818,1.0,113.62,0
45819,0.0,113.62,2
45820,1.0,113.62,0
45821,0.0,113.62,2
45822,0.0,113.62,2
45823,0.0,113.62,2
45824,0.0,113.62,2
45825,0.0,113.62,2
45826,0.0,113.62,2
45827,0.0,113.62,2
45828,0.0,113.62,2
45829,0.0,113.62,2
45830,0.0,113.62,2
45831,1.0,113.62,0
45832,0.0,113.62,2
45833,1.0,113.62,0
45834,0.0,113.62,2
45835,0.0,113.62,2
45836,1.0,113.62,0
45837,0.0,113.62,2
45838,0.0,113.62,2
45839,0.0,113.62,2
45840,1.0,113.61,0
45841,1.0,113.61,0
45842,1.0,113.6,0
45843,1.0,113.59,0
45844,1.0,113.59,0
45845,1.0,113.59,0
45846,1.0,113.59,0
45847,1.0,113.59,0
45848,1.0,113.59,0
45849,1.0,113.59,0
45850,1.0,113.58,0
45851,0.0,113.56,2
45852,1.0,113.56,0
45853,0.0,113.56,2
45854,1.0,113.56,0
45855,0.0,113.56,2
45856,1.0,113.56,0
45857,1.0,113.56,0
45858,0.0,113.56,2
45859,0.0,113.56,2
45860,0.0,113.56,2
45861,1.0,113.55999999999999,0
45862,1.0,113.55,0
45863,1.0,113.55,0
45864,1.0,113.55,0
45865,1.0,113.55,0
45866,1.0,113.55,0
45867,1.0,113.55,0
45868,1.0,113.55,0
45869,1.0,113.55,0
45870,0.0,113.55,2
45871,1.0,113.55,0
45872,1.0,113.54,0
45873,0.0,113.53,2
45874,1.0,113.53,0
45875,1.0,113.53,0
45876,0.0,113.52,2
45877,0.0,113.5,2
45878,0.0,113.5,2
45879,0.0,113.49000000000001,2
45880,0.0,113.49000000000001,2
45881,1.0,113.49,0
45882,1.0,113.48,0
45883,1.0,113.48,0
45884,1.0,113.48,0
45885,1.0,113.48,0
45886,1.0,113.48,0
45887,1.0,113.47,0
45888,0.0,113.46,2
45889,1.0,113.46,0
45890,1.0,113.46,0
45891,1.0,113.46,0
45892,1.0,113.46,0
45893,1.0,113.45,0
45894,1.0,113.45,0
45895,2.0,113.45,0
45896,0.0,113.45,2
45897,0.0,113.45,2
45898,1.0,113.45,0
45899,1.0,113.45,0
45900,1.0,113.44,0
45901,1.0,113.44,0
45902,1.0,113.44,0
45903,1.0,113.44,0
45904,1.0,113.44,0
45905,1.0,113.44,0
45906,0.0,113.44,2
45907,0.0,113.44,2
45908,1.0,113.44,0
45909,0.0,113.44,2
45910,1.0,113.44,0
45911,1.0,113.44,0
45912,1.0,113.44,0
45913,0.0,113.44,2
45914,1.0,113.44,0
45915,0.0,113.44,2
45916,0.0,113.44,2
45917,0.0,113.44,2
45918,0.0,113.44,2
45919,1.0,113.44,0
45920,1.0,113.44,0
45921,0.0,113.43,2
45922,1.0,113.43,0
45923,1.0,113.43,0
45924,1.0,113.43,0
45925,1.0,113.43,0
45926,1.0,113.43,0
45927,1.0,113.43,0
45928,1.0,113.42,0
45929,1.0,113.42,0
45930,1.0,113.42,0
45931,0.0,113.42,2
45932,1.0,113.42,0
45933,1.0,113.42,0
45934,1.0,113.42,0
45935,0.0,113.42,2
45936,0.0,113.42,2
45937,0.0,113.42,2
45938,1.0,113.42,0
45939,0.0,113.42,2
45940,0.0,113.41,2
45941,0.0,113.4,2
45942,0.0,113.4,2
45943,0.0,113.4,2
45944,0.0,113.39,2
45945,1.0,113.38,0
45946,0.0,113.38,2
45947,0.0,113.38,2
45948,0.0,113.38,2
45949,1.0,113.37,0
45950,1.0,113.35,0
45951,0.0,113.35,2
45952,1.0,113.35,0
45953,1.0,113.35,0
45954,1.0,113.35,0
45955,1.0,113.35,0
45956,1.0,113.35,0
45957,0.0,113.34,2
45958,0.0,113.34,2
45959,0.0,113.34,2
45960,0.0,113.34,2
45961,1.0,113.34,0
45962,0.0,113.34,2
45963,0.0,113.34,2
45964,0.0,113.34,2
45965,1.0,113.33,0
45966,1.0,113.33,0
45967,1.0,113.33,0
45968,1.0,113.33,0
45969,1.0,113.33,0
45970,1.0,113.33,0
45971,1.0,113.33,0
45972,1.0,113.33,0
45973,1.0,113.33,0
45974,1.0,113.33,0
45975,1.0,113.33,0
45976,1.0,113.33,0
45977,0.0,113.32,2
45978,1.0,113.32,0
45979,0.0,113.32,2
45980,1.0,113.31,0
45981,1.0,113.31,0
45982,1.0,113.31,0
45983,0.0,113.31,2
45984,1.0,113.31,0
45985,1.0,113.3,0
45986,1.0,113.29,0
45987,1.0,113.29,0
45988,0.0,113.29,2
45989,0.0,113.29,2
45990,0.0,113.28,2
45991,1.0,113.28,0
45992,0.0,113.27,2
45993,1.0,113.27,0
45994,1.0,113.27,0
45995,1.0,113.26,0
45996,1.0,113.26,0
45997,1.0,113.26,0
45998,1.0,113.26,0
45999,1.0,113.26,0
46000,1.0,113.26,0
46001,1.0,113.25,0
46002,1.0,113.25,0
46003,1.0,113.25,0
46004,1.0,113.25,0
46005,1.0,113.24,0
46006,1.0,113.22,0
46007,1.0,113.22,0
46008,1.0,113.21,0
46009,1.0,113.21,0
46010,0.0,113.21,2
46011,1.0,113.21,0
46012,1.0,113.2,0
46013,1.0,113.2,0
46014,1.0,113.2,0
46015,1.0,113.2,0
46016,1.0,113.2,0
46017,0.0,113.2,2
46018,1.0,113.2,0
46019,1.0,113.2,0
46020,1.0,113.2,0
46021,0.0,113.2,2
46022,1.0,113.19,0
46023,1.0,113.19,0
46024,1.0,113.19,0
46025,1.0,113.18,0
46026,0.0,113.18,2
46027,1.0,113.17,0
46028,0.0,113.17,2
46029,0.0,113.17,2
46030,1.0,113.16999999999999,0
46031,1.0,113.16,0
46032,0.0,113.16,2
46033,1.0,113.16,0
46034,1.0,113.15,0
46035,0.0,113.15,2
46036,1.0,113.15,0
46037,1.0,113.15,0
46038,0.0,113.15,2
46039,1.0,113.15,0
46040,0.0,113.15,2
46041,0.0,113.15,2
46042,0.0,113.15,2
46043,1.0,113.15,0
46044,1.0,113.15,0
46045,0.0,113.15,2
46046,0.0,113.15,2
46047,1.0,113.15,0
46048,0.0,113.15,2
46049,0.0,113.15,2
46050,1.0,113.15,0
46051,0.0,113.15,2
46052,1.0,113.15,0
46053,1.0,113.15,0
46054,1.0,113.15,0
46055,1.0,113.14,0
46056,1.0,113.14,0
46057,1.0,113.14,0
46058,1.0,113.14,0
46059,0.0,113.14,2
46060,1.0,113.14,0
46061,1.0,113.14,0
46062,1.0,113.14,0
46063,0.0,113.13,2
46064,1.0,113.13,0
46065,0.0,113.13,2
46066,0.0,113.13,2
46067,0.0,113.13,2
46068,1.0,113.13,0
46069,0.0,113.12,2
46070,1.0,113.12,0
46071,1.0,113.11,0
46072,1.0,113.11,0
46073,1.0,113.11,0
46074,1.0,113.11,0
46075,1.0,113.11,0
46076,1.0,113.11,0
46077,1.0,113.11,0
46078,1.0,113.11,0
46079,1.0,113.11,0
46080,1.0,113.11,0
46081,1.0,113.11,0
46082,0.0,113.11,2
46083,1.0,113.11,0
46084,1.0,113.11,0
46085,1.0,113.1,0
46086,1.0,113.09,0
46087,1.0,113.09,0
46088,1.0,113.09,0
46089,1.0,113.08,0
46090,0.0,113.08,2
46091,1.0,113.08,0
46092,0.0,113.08,2
46093,1.0,113.08,0
46094,0.0,113.08,2
46095,1.0,113.08,0
46096,0.0,113.08,2
46097,1.0,113.07,0
46098,0.0,113.07,2
46099,1.0,113.07,0
46100,1.0,113.06,0
46101,1.0,113.05,0
46102,1.0,113.05,0
46103,1.0,113.05,0
46104,1.0,113.05,0
46105,1.0,113.05,0
46106,1.0,113.05,0
46107,1.0,113.05,0
46108,1.0,113.05,0
46109,1.0,113.05,0
46110,1.0,113.04,0
46111,0.0,113.04,2
46112,1.0,113.04,0
46113,1.0,113.03,0
46114,0.0,113.03,2
46115,0.0,113.03,2
46116,0.0,113.03,2
46117,1.0,113.03,0
46118,1.0,113.03,0
46119,0.0,113.02,2
46120,0.0,113.01,2
46121,0.0,113.0,2
46122,0.0,113.0,2
46123,1.0,113.0,0
46124,0.0,113.0,2
46125,0.0,113.0,2
46126,0.0,113.0,2
46127,0.0,113.0,2
46128,1.0,112.99,0
46129,0.0,112.99,2
46130,0.0,112.99,2
46131,1.0,112.99,0
46132,0.0,112.99,2
46133,0.0,112.99,2
46134,1.0,112.99,0
46135,1.0,112.98,0
46136,1.0,112.98,0
46137,0.0,112.97,2
46138,1.0,112.96,0
46139,1.0,112.96,0
46140,1.0,112.96,0
46141,0.0,112.95,2
46142,0.0,112.95,2
46143,0.0,112.95,2
46144,0.0,112.95,2
46145,0.0,112.95,2
46146,0.0,112.95,2
46147,0.0,112.95,2
46148,0.0,112.95,2
46149,0.0,112.95,2
46150,0.0,112.94,2
46151,0.0,112.94,2
46152,0.0,112.94,2
46153,0.0,112.94,2
46154,1.0,112.94,0
46155,1.0,112.94,0
46156,1.0,112.94,0
46157,1.0,112.94,0
46158,0.0,112.94,2
46159,0.0,112.94,2
46160,1.0,112.94,0
46161,0.0,112.94,2
46162,1.0,112.94,0
46163,1.0,112.93,0
46164,0.0,112.92,2
46165,1.0,112.92,0
46166,0.0,112.92,2
46167,1.0,112.92,0
46168,0.0,112.92,2
46169,0.0,112.92,2
46170,1.0,112.92,0
46171,1.0,112.92,0
46172,0.0,112.92,2
46173,1.0,112.92,0
46174,0.0,112.92,2
46175,1.0,112.92,0
46176,1.0,112.92,0
46177,0.0,112.92,2
46178,0.0,112.91,2
46179,1.0,112.91,0
46180,0.0,112.91,2
46181,1.0,112.91,0
46182,0.0,112.91,2
46183,1.0,112.91,0
46184,1.0,112.9,0
46185,1.0,112.9,0
46186,1.0,112.9,0
46187,1.0,112.9,0
46188,1.0,112.9,0
46189,1.0,112.9,0
46190,1.0,112.9,0
46191,0.0,112.89,2
46192,0.0,112.89,2
46193,1.0,112.89,0
46194,0.0,112.89,2
46195,0.0,112.88,2
46196,0.0,112.88,2
46197,0.0,112.87,2
46198,1.0,112.87,0
46199,1.0,112.86,0
46200,1.0,112.85,0
46201,0.0,112.85,2
46202,1.0,112.84,0
46203,0.0,112.84,2
46204,1.0,112.84,0
46205,0.0,112.84,2
46206,0.0,112.84,2
46207,0.0,112.84,2
46208,0.0,112.84,2
46209,0.0,112.84,2
46210,1.0,112.83,0
46211,0.0,112.83,2
46212,0.0,112.83,2
46213,1.0,112.83,0
46214,1.0,112.83,0
46215,0.0,112.83,2
46216,1.0,112.83,0
46217,1.0,112.82,0
46218,0.0,112.82,2
46219,0.0,112.82,2
46220,0.0,112.82,2
46221,1.0,112.81,0
46222,0.0,112.81,2
46223,0.0,112.81,2
46224,0.0,112.81,2
46225,0.0,112.81,2
46226,1.0,112.81,0
46227,1.0,112.81,0
46228,1.0,112.81,0
46229,0.0,112.81,2
46230,1.0,112.81,0
46231,1.0,112.8,0
46232,1.0,112.8,0
46233,1.0,112.79,0
46234,0.0,112.79,2
46235,1.0,112.79,0
46236,0.0,112.78,2
46237,1.0,112.77,0
46238,1.0,112.77,0
46239,0.0,112.76,2
46240,0.0,112.76,2
46241,0.0,112.76,2
46242,0.0,112.76,2
46243,0.0,112.76,2
46244,0.0,112.76,2
46245,1.0,112.74,0
46246,1.0,112.74,0
46247,0.0,112.73,2
46248,1.0,112.73,0
46249,0.0,112.73,2
46250,1.0,112.73,0
46251,0.0,112.73,2
46252,1.0,112.72,0
46253,1.0,112.72,0
46254,1.0,112.72,0
46255,0.0,112.71000000000001,2
46256,0.0,112.71,2
46257,0.0,112.71,2
46258,0.0,112.71,2
46259,1.0,112.71,0
46260,0.0,112.71,2
46261,0.0,112.71,2
46262,0.0,112.71,2
46263,1.0,112.71,0
46264,0.0,112.71,2
46265,0.0,112.71,2
46266,1.0,112.71,0
46267,1.0,112.71,0
46268,1.0,112.71,0
46269,0.0,112.71,2
46270,0.0,112.71,2
46271,0.0,112.71,2
46272,1.0,112.71,0
46273,0.0,112.71,2
46274,0.0,112.71,2
46275,1.0,112.71,0
46276,0.0,112.71,2
46277,0.0,112.71,2
46278,0.0,112.71,2
46279,0.0,112.71,2
46280,0.0,112.71,2
46281,0.0,112.71,2
46282,0.0,112.71,2
46283,0.0,112.71,2
46284,1.0,112.71,0
46285,0.0,112.71,2
46286,0.0,112.71,2
46287,1.0,112.71,0
46288,0.0,112.7,2
46289,1.0,112.7,0
46290,0.0,112.69,2
46291,1.0,112.69,0
46292,1.0,112.69,0
46293,1.0,112.68,0
46294,1.0,112.68,0
46295,1.0,112.67,0
46296,1.0,112.67,0
46297,1.0,112.67,0
46298,1.0,112.67,0
46299,0.0,112.64,2
46300,0.0,112.64,2
46301,1.0,112.64,0
46302,1.0,112.64,0
46303,1.0,112.63,0
46304,1.0,112.62,0
46305,1.0,112.62,0
46306,1.0,112.62,0
46307,1.0,112.62,0
46308,1.0,112.62,0
46309,1.0,112.62,0
46310,1.0,112.62,0
46311,1.0,112.62,0
46312,0.0,112.61,2
46313,1.0,112.61,0
46314,0.0,112.61,2
46315,1.0,112.61,0
46316,1.0,112.61,0
46317,0.0,112.6,2
46318,0.0,112.6,2
46319,1.0,112.59,0
46320,1.0,112.59,0
46321,1.0,112.58,0
46322,0.0,112.58,2
46323,0.0,112.58,2
46324,1.0,112.58,0
46325,0.0,112.55,2
46326,0.0,112.55,2
46327,1.0,112.55,0
46328,0.0,112.55,2
46329,1.0,112.55,0
46330,1.0,112.55,0
46331,0.0,112.54,2
46332,1.0,112.54,0
46333,1.0,112.54,0
46334,0.0,112.53,2
46335,0.0,112.53,2
46336,1.0,112.53,0
46337,1.0,112.53,0
46338,0.0,112.52,2
46339,0.0,112.51,2
46340,1.0,112.5,0
46341,1.0,112.5,0
46342,1.0,112.49,0
46343,1.0,112.49,0
46344,0.0,112.49,2
46345,1.0,112.49,0
46346,1.0,112.49,0
46347,1.0,112.47,0
46348,0.0,112.46,2
46349,1.0,112.46,0
46350,1.0,112.46,0
46351,1.0,112.46,0
46352,1.0,112.46,0
46353,1.0,112.46,0
46354,1.0,112.45,0
46355,1.0,112.45,0
46356,0.0,112.44,2
46357,0.0,112.44,2
46358,1.0,112.44,0
46359,0.0,112.43,2
46360,1.0,112.43,0
46361,0.0,112.43,2
46362,0.0,112.43,2
46363,0.0,112.43,2
46364,0.0,112.43,2
46365,0.0,112.43,2
46366,1.0,112.43,0
46367,1.0,112.42,0
46368,1.0,112.42,0
46369,0.0,112.42,2
46370,1.0,112.42,0
46371,1.0,112.42,0
46372,1.0,112.42,0
46373,1.0,112.42,0
46374,1.0,112.42,0
46375,1.0,112.42,0
46376,1.0,112.42,0
46377,0.0,112.42,2
46378,1.0,112.42,0
46379,1.0,112.42,0
46380,0.0,112.42,2
46381,1.0,112.42,0
46382,0.0,112.42,2
46383,1.0,112.42,0
46384,0.0,112.42,2
46385,1.0,112.42,0
46386,1.0,112.42,0
46387,0.0,112.41,2
46388,1.0,112.41,0
46389,0.0,112.4,2
46390,0.0,112.4,2
46391,0.0,112.4,2
46392,0.0,112.4,2
46393,0.0,112.39,2
46394,1.0,112.39,0
46395,1.0,112.39,0
46396,1.0,112.39,0
46397,1.0,112.38,0
46398,1.0,112.38,0
46399,0.0,112.37,2
46400,1.0,112.36,0
46401,1.0,112.36,0
46402,1.0,112.35,0
46403,0.0,112.35,2
46404,1.0,112.35,0
46405,1.0,112.35,0
46406,1.0,112.35,0
46407,0.0,112.35,2
46408,1.0,112.35,0
46409,0.0,112.34,2
46410,1.0,112.34,0
46411,0.0,112.34,2
46412,0.0,112.34,2
46413,1.0,112.33,0
46414,1.0,112.33,0
46415,1.0,112.33,0
46416,1.0,112.33,0
46417,0.0,112.33,2
46418,1.0,112.32,0
46419,0.0,112.32,2
46420,1.0,112.32,0
46421,0.0,112.32,2
46422,1.0,112.31,0
46423,0.0,112.3,2
46424,0.0,112.3,2
46425,0.0,112.3,2
46426,0.0,112.3,2
46427,0.0,112.3,2
46428,0.0,112.3,2
46429,1.0,112.3,0
46430,0.0,112.3,2
46431,0.0,112.3,2
46432,0.0,112.3,2
46433,1.0,112.3,0
46434,0.0,112.3,2
46435,0.0,112.3,2
46436,0.0,112.3,2
46437,0.0,112.3,2
46438,0.0,112.3,2
46439,1.0,112.3,0
46440,1.0,112.3,0
46441,1.0,112.3,0
46442,1.0,112.3,0
46443,1.0,112.3,0
46444,0.0,112.29,2
46445,1.0,112.28,0
46446,1.0,112.28,0
46447,0.0,112.27,2
46448,0.0,112.27,2
46449,1.0,112.25,0
46450,1.0,112.25,0
46451,1.0,112.25,0
46452,1.0,112.25,0
46453,1.0,112.25,0
46454,0.0,112.25,2
46455,1.0,112.25,0
46456,1.0,112.25,0
46457,1.0,112.25,0
46458,1.0,112.24,0
46459,1.0,112.24,0
46460,1.0,112.24,0
46461,1.0,112.24,0
46462,1.0,112.24,0
46463,0.0,112.23,2
46464,1.0,112.22,0
46465,0.0,112.22,2
46466,0.0,112.22,2
46467,1.0,112.21,0
46468,1.0,112.2,0
46469,1.0,112.2,0
46470,0.0,112.2,2
46471,0.0,112.2,2
46472,1.0,112.2,0
46473,1.0,112.2,0
46474,1.0,112.2,0
46475,1.0,112.2,0
46476,1.0,112.2,0
46477,1.0,112.2,0
